SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,T,HUMRAT_TEUNA
2,7900,448,0,0,0,0,0,0,51,8,91,4,5,4,4,0,2,1,1,2,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,190412,667109,1,1
1,1061,107,104,70001,0,0,0,0,14,7,83,4,5,4,5,3,0,1,1,3,3,1,1,9,9,9,0,0,9,2,23,237,0,16,1,230522,734749,1,2
2,3000,1321,0,0,0,0,0,0,61,1,85,4,5,7,3,1,0,1,1,1,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220001,629613,1,2
2,9600,161,0,0,0,0,0,0,12,8,95,4,5,7,10,3,0,1,1,3,3,1,1,9,9,9,0,0,9,3,31,311,0,16,1,207291,750311,1,2
4,0,0,0,0,1,0,680,0,61,12,78,4,5,7,8,0,2,3,1,3,4,1,1,6,2,9,0,0,9,1,11,111,99,99,1,224457,633992,1,2
4,0,0,0,0,40,0,2140,0,38,11,76,4,5,7,1,0,2,5,1,4,3,1,1,9,9,6,9,0,9,6,21,621,99,99,1,178013,596293,1,2
4,0,0,0,0,73,0,50,0,14,5,90,4,5,5,3,3,0,4,1,4,4,1,1,9,9,9,0,0,9,2,23,234,99,99,1,221465,730357,1,0
1,5000,2674,0,0,0,0,0,0,20,5,95,4,5,5,1,0,1,2,1,1,1,1,1,9,9,9,1,4,2,5,51,511,0,13,3,180167,663282,1,1
2,1326,0,0,0,0,0,0,0,12,4,80,4,5,2,4,2,0,4,1,3,3,2,2,9,9,9,0,0,9,3,32,323,99,28,2,210077,715145,1,2
1,7900,118,205,40042,0,0,0,0,51,2,93,4,5,7,1,3,0,1,0,2,3,1,1,9,9,9,3,3,9,4,42,422,0,13,1,189136,666674,1,2
4,0,0,0,0,65,0,160,0,12,6,94,4,5,7,10,0,3,5,1,3,3,1,1,9,9,9,0,0,9,3,24,324,99,99,1,204137,709964,1,2
2,2100,439,0,0,0,0,0,0,11,11,71,4,5,3,1,1,0,1,1,1,3,1,1,9,9,9,3,3,1,3,31,311,0,16,1,197353,740647,1,2
4,0,0,0,0,7626,0,20,0,14,12,85,4,5,5,2,2,0,4,1,4,3,1,2,9,9,9,0,0,9,2,37,237,99,99,1,220300,735827,0,1
4,0,0,0,0,65,0,310,0,12,12,88,4,5,2,8,0,2,2,1,0,3,1,1,6,2,9,0,0,9,3,32,323,99,99,1,216028,717895,1,2
2,463,0,0,0,0,0,0,0,12,4,90,4,5,2,11,2,0,4,1,3,2,2,2,9,9,9,0,0,9,2,24,243,4,33,2,220423,767937,0,2
2,7900,928,0,0,0,0,0,0,51,2,81,4,5,2,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,187750,666118,1,2
4,0,0,0,0,652,0,0,0,12,4,78,1,5,7,2,2,0,4,0,3,3,2,2,9,9,9,0,0,9,3,32,324,99,99,3,195124,714311,1,2
4,0,0,0,0,75,0,230,0,14,1,4,4,5,4,2,2,0,4,0,5,3,1,1,6,2,9,0,0,9,2,23,237,99,99,1,223884,733098,1,2
2,9000,811,0,0,0,0,0,0,34,11,86,4,5,7,3,0,2,2,1,5,3,1,1,2,2,9,0,0,9,6,62,623,0,13,1,180750,573119,1,1
4,0,0,0,0,1,0,510,0,61,6,92,1,5,1,3,0,2,5,1,4,3,1,1,9,9,9,0,0,9,1,11,111,99,99,1,213636,633959,1,2
1,70,147,149,7680005,0,0,0,0,38,7,93,4,5,3,5,3,0,1,1,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167089,634726,1,1
4,0,0,0,0,5614,0,10,0,51,1,75,4,5,3,1,0,2,1,2,4,1,1,1,9,9,9,4,2,2,4,41,412,99,99,1,198533,689936,1,0
4,0,0,0,0,781,0,130,0,12,3,89,4,5,7,2,3,0,4,1,3,3,2,2,9,9,9,0,0,9,2,24,241,99,99,1,217043,748327,0,2
2,2720,110,0,0,0,0,0,0,51,7,87,4,5,7,4,0,3,1,1,3,3,1,1,9,9,9,0,0,9,4,41,412,0,26,3,196994,682250,1,1
2,6900,523,0,0,0,0,0,0,51,2,77,4,5,2,1,3,0,1,1,3,3,2,2,9,9,9,3,3,1,4,42,421,0,14,1,191153,675905,1,2
3,0,0,0,0,70,0,592,1215,12,9,4,4,5,6,8,1,0,1,1,3,3,1,1,2,9,9,0,0,9,2,24,241,99,99,1,216153,751529,1,2
2,5000,2254,0,0,0,0,0,0,20,8,95,4,5,4,1,3,0,1,3,2,4,1,1,9,9,9,9,0,9,5,51,511,0,13,1,179288,662963,1,2
2,3000,101,0,0,0,0,0,0,61,3,87,4,5,7,2,3,0,1,1,1,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220913,633158,1,2
4,0,0,0,0,3,0,2350,0,38,3,75,4,5,2,2,0,3,5,1,3,4,1,1,9,9,9,0,0,9,6,11,611,99,99,1,169984,622362,1,1
2,7500,0,0,0,0,0,0,0,12,1,81,4,5,5,1,0,3,1,1,5,4,1,1,9,9,4,8,0,9,2,24,241,0,26,2,228322,752210,1,2
4,0,0,0,0,3,0,2630,0,61,7,80,4,5,6,3,0,2,4,1,3,3,1,1,9,9,9,0,0,9,1,12,112,99,99,1,192341,636021,1,2
4,0,0,0,0,581,0,190,0,12,4,81,1,5,6,2,0,1,3,0,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,201285,703287,1,1
4,0,0,0,0,4060,0,20,0,34,12,74,4,5,6,8,1,0,3,1,3,3,1,1,2,2,9,0,0,9,6,62,623,99,99,1,184891,572888,1,0
4,0,0,0,0,38,0,200,0,61,1,79,4,5,1,4,1,0,4,1,4,3,1,1,9,9,9,0,0,9,1,11,112,99,99,1,198684,629524,1,2
4,0,0,0,0,804,0,70,0,12,2,73,4,5,2,2,2,0,4,1,3,3,9,2,9,9,9,0,0,9,2,42,242,99,99,1,235192,756606,0,2
4,0,0,0,0,85,0,20,0,12,3,80,4,5,2,3,0,3,5,1,4,4,1,1,9,9,9,0,0,9,2,24,246,99,99,1,209882,758144,0,2
2,6000,0,0,0,0,0,0,0,12,7,96,4,5,7,2,3,0,1,1,3,1,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204157,702852,1,2
4,0,0,0,0,40,0,2860,0,51,5,9,4,5,6,11,0,2,5,1,4,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191302,660654,1,1
3,0,0,0,0,85,70,81,1227,12,10,85,1,5,2,2,3,0,4,1,1,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215919,757449,1,2
2,3000,1205,0,0,0,0,0,0,61,2,71,4,5,2,11,3,0,1,1,2,3,2,2,9,9,9,0,0,9,1,11,111,0,12,3,216674,630334,0,2
2,9000,366,0,0,0,0,0,0,34,5,87,4,5,2,1,0,3,3,1,4,3,1,1,9,9,9,2,2,1,6,62,623,0,13,3,178149,573454,1,1
2,7700,323,0,0,0,0,0,0,14,5,83,4,5,5,8,2,0,4,1,3,3,1,1,3,1,9,0,0,9,2,23,234,0,16,3,227545,722192,0,2
2,637,0,0,0,0,0,0,0,12,11,80,4,5,7,10,3,0,1,1,2,4,1,1,9,9,9,0,0,9,3,32,323,99,26,2,208662,711744,1,1
2,31,107,0,0,0,0,0,0,34,8,9,4,5,4,1,0,3,1,1,2,3,1,1,9,9,9,2,2,2,6,62,622,0,16,3,163960,580394,1,1
4,0,0,0,0,2,0,740,0,12,4,86,4,5,4,2,0,2,7,1,3,3,1,1,9,9,9,0,0,9,3,21,321,99,99,1,192883,720211,0,2
1,1031,190,235,200001,0,0,0,0,38,8,83,4,5,3,1,0,1,1,1,1,3,1,1,9,9,9,3,3,2,6,61,614,0,16,1,162391,603796,1,2
2,1161,201,0,0,0,0,0,0,34,4,79,4,5,4,2,3,0,1,1,2,2,1,1,9,9,9,0,0,9,6,62,623,0,25,2,176626,588878,1,1
1,70,854,302,8300054,0,0,0,0,38,1,73,4,5,3,2,0,1,1,1,3,3,1,1,9,9,9,0,0,9,6,61,613,0,13,1,166497,633493,0,2
4,0,0,0,0,5,0,120,0,51,1,10,4,5,3,8,0,2,5,1,5,4,2,2,6,2,9,0,0,9,4,22,422,99,99,1,192529,669447,1,2
2,7700,323,0,0,0,0,0,0,14,5,21,4,5,4,9,3,0,2,1,2,2,1,1,9,9,9,0,0,9,2,23,234,0,16,3,227545,722192,0,2
4,0,0,0,0,5614,0,50,0,51,4,1,4,5,4,3,0,2,5,1,4,3,1,1,9,9,9,0,0,9,4,41,412,99,99,1,200610,687475,1,1
4,0,0,0,0,65,0,190,0,12,2,79,4,5,1,2,0,2,5,1,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,206678,711777,1,2
4,0,0,0,0,4,0,1770,0,12,12,7,4,5,7,8,0,2,5,1,3,3,1,1,6,4,9,0,0,9,3,32,322,99,99,1,195112,721733,1,2
4,0,0,0,0,22,0,80,0,11,7,1,4,5,6,2,0,2,6,1,4,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,208308,746327,1,2
4,0,0,0,0,444,0,70,0,51,10,79,4,5,7,2,3,0,2,0,3,3,2,2,9,9,9,0,0,9,4,43,432,99,99,1,195554,654673,1,2
4,0,0,0,0,4,0,740,0,38,4,96,4,5,6,10,0,2,5,1,2,3,1,1,9,9,9,0,0,9,6,11,611,99,99,1,166535,627824,1,2
4,0,0,0,0,65,0,160,0,12,7,93,4,5,6,4,0,3,5,1,4,3,1,1,9,9,9,0,0,9,3,24,324,99,99,1,204137,709964,1,2
1,3000,937,923,90214,0,0,0,0,61,9,91,4,5,7,1,2,0,1,3,1,3,1,1,9,9,9,4,3,9,1,11,111,0,12,1,219206,633138,0,2
2,3000,1630,0,0,0,0,0,0,61,8,81,4,5,1,1,3,0,1,1,2,3,1,1,9,9,9,3,3,1,1,11,111,0,12,3,219922,630447,1,2
4,0,0,0,0,2,0,830,0,12,3,90,4,5,5,8,0,2,5,1,4,3,1,1,6,2,9,0,0,9,3,21,321,99,99,1,194249,728906,0,2
4,0,0,0,0,574,0,150,0,12,6,18,4,5,4,3,2,0,4,1,3,3,1,1,9,9,9,0,0,9,3,24,324,99,99,1,202563,704809,1,1
4,0,0,0,0,2,0,940,0,11,1,73,4,5,2,3,0,2,5,1,4,3,2,2,9,9,9,0,0,9,3,21,321,99,99,1,195783,739323,0,1
4,0,0,0,0,6,0,1820,0,12,8,4,4,5,4,3,0,2,8,1,5,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,203701,706689,1,1
2,5000,1515,0,0,0,0,0,0,20,7,4,4,5,2,2,3,0,1,1,1,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,180106,663816,1,2
2,7100,487,0,0,0,0,0,0,38,7,79,4,5,4,1,0,3,1,1,5,4,1,1,9,9,9,3,3,2,6,61,614,0,14,1,160692,619906,1,2
4,0,0,0,0,6403,0,190,0,12,10,88,4,5,4,2,3,0,4,1,2,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,200065,707517,1,2
2,7100,507,0,0,0,0,0,0,38,8,15,4,5,5,8,0,3,1,1,2,3,1,1,1,4,9,0,0,9,6,61,614,0,14,1,160818,618383,1,0
2,7900,909,0,0,0,0,0,0,51,1,83,4,5,4,11,0,3,1,1,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188665,666726,1,2
1,31,137,107,10003,0,0,0,0,34,1,69,4,5,3,2,1,0,1,1,2,3,1,1,9,9,9,0,0,9,6,62,622,0,16,1,163855,580881,1,2
4,0,0,0,0,4,0,1170,0,20,4,5,3,5,3,17,3,0,4,1,3,3,1,1,9,9,9,0,0,9,5,52,512,99,99,1,185389,664592,1,1
4,0,0,0,0,65,0,270,0,12,2,85,4,5,7,10,0,2,5,1,2,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,213575,714855,0,2
2,7700,323,0,0,0,0,0,0,14,6,87,4,5,2,4,3,0,4,1,3,3,1,1,3,1,9,0,0,9,2,23,234,0,16,3,227545,722192,0,2
4,0,0,0,0,4,0,2440,0,12,11,71,4,5,1,2,3,0,4,1,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,210302,771742,1,2
4,0,0,0,0,4,0,2420,0,12,6,19,4,5,4,8,3,0,2,1,3,3,1,1,1,9,9,0,0,9,2,24,245,99,99,1,210035,769716,1,1
2,5000,1994,0,0,0,0,0,0,20,9,82,4,5,2,1,2,0,1,1,3,3,1,1,9,9,9,3,3,1,5,51,511,0,13,1,176055,660126,0,1
1,681,116,115,510001,0,0,0,0,20,3,81,4,5,7,1,3,0,1,1,2,3,1,2,9,9,9,3,3,1,4,42,422,0,16,1,185825,664992,1,2
4,0,0,0,0,6,0,2067,0,14,1,70,4,5,5,3,0,2,5,1,4,3,1,1,9,9,9,0,0,9,2,23,235,99,99,1,208809,728656,1,2
2,6100,312,0,0,0,0,0,0,20,1,85,4,5,5,1,3,0,1,1,2,3,1,1,9,9,7,0,0,9,5,51,512,0,14,3,184071,666839,1,2
2,3000,1887,0,0,0,0,0,0,61,1,75,4,5,3,17,3,0,1,1,2,3,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221224,626004,1,2
2,70,500,0,0,0,0,0,0,38,3,77,4,5,7,2,2,0,1,1,4,3,1,1,9,9,9,0,0,9,6,61,613,0,13,3,167762,636007,1,2
4,0,0,0,0,90,0,4160,0,12,6,83,1,5,1,10,3,0,4,1,3,3,1,1,9,9,9,0,0,9,2,22,221,99,99,1,250792,744838,1,1
4,0,0,0,0,85,0,20,0,12,3,88,4,5,1,3,0,2,5,1,3,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,209882,758144,0,2
2,7700,523,0,0,0,0,0,0,14,7,89,4,5,7,4,3,0,1,1,3,3,1,1,9,9,9,0,0,9,2,23,234,0,16,3,230171,726545,0,0
4,0,0,0,0,40,0,2980,0,51,10,7,4,5,2,8,0,2,5,1,2,3,1,1,2,2,9,0,0,9,4,21,421,99,99,1,192223,671706,1,2
2,4000,275,0,0,0,0,0,0,11,9,4,4,5,6,1,0,3,1,1,3,3,1,1,9,9,7,8,0,9,3,31,311,0,13,1,206980,746086,1,2
2,494,0,0,0,0,0,0,0,11,6,94,4,5,6,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,3,31,311,99,27,2,205067,733243,1,2
2,2640,173,0,0,0,0,0,0,51,9,79,4,5,4,1,0,3,1,1,2,3,1,1,9,9,9,3,3,1,4,42,422,0,15,3,194400,668077,1,2
3,0,0,0,0,2,65,617,91,12,2,95,4,5,6,8,0,3,4,1,3,3,2,2,3,2,9,0,0,9,3,32,324,99,99,1,190827,708713,1,2
2,7900,730,0,0,0,0,0,0,51,3,3,4,5,5,3,3,0,1,1,2,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189923,664587,0,2
2,5000,1964,0,0,0,0,0,0,20,5,93,4,5,6,11,2,0,1,1,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,177046,661531,1,2
4,0,0,0,0,60,0,2170,0,14,11,91,4,5,7,5,0,2,5,1,3,3,1,1,6,1,9,0,0,9,2,34,234,99,99,1,227581,730834,1,2
2,5000,2648,0,0,0,0,0,0,20,6,12,4,5,7,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,180586,662957,1,2
2,1061,159,0,0,0,0,0,0,14,12,93,4,5,5,15,0,3,2,1,3,3,2,2,1,2,9,0,0,9,2,23,237,0,16,3,231946,735898,1,1
2,2610,144,0,0,0,0,0,0,61,8,85,4,5,7,1,3,0,1,1,4,3,1,1,9,9,9,1,2,1,1,11,112,0,14,3,198553,628604,0,2
2,2720,110,0,0,0,0,0,0,51,8,83,4,5,6,1,3,0,1,1,2,3,1,1,9,9,9,2,2,2,4,41,412,0,26,3,196994,682250,1,0
4,0,0,0,0,6400,0,0,0,14,10,89,4,5,4,2,2,0,4,1,4,3,1,1,9,9,9,0,0,9,2,25,237,99,99,3,231037,735976,1,2
2,1286,0,0,0,0,0,0,0,34,1,81,4,5,4,1,3,0,1,1,1,3,1,1,9,9,9,1,2,1,6,62,623,99,28,2,184655,567447,0,1
4,0,0,0,0,2357,0,30,0,34,11,91,4,5,2,1,3,0,4,1,4,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,176532,572347,0,1
1,182,137,134,250001,0,0,0,0,51,2,79,4,5,3,2,3,0,1,1,2,3,1,1,9,9,9,0,0,9,4,41,411,99,17,1,189770,686416,1,2
2,4000,1161,0,0,0,0,0,0,11,9,95,4,5,7,10,1,0,3,1,2,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,198122,748399,1,2
